origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
w80997508,SP7_CHOJNICE,31.3412827,379.484207,19.9707363,430.796226
w908543145,SP7_CHOJNICE,22.3559569,389.3251408,19.9707363,431.651834
w66875089,SP1_CHOJNICE,9.1552622,400.2683621,24.32211,433.7457342
w813553763,SP7_CHOJNICE,18.4685831,395.3447886,19.9707363,433.784108
w813553754,SP7_CHOJNICE,18.1913131,396.1561659,19.9707363,434.3182153
w69422554,SP7_CHOJNICE,16.3188595,399.3021231,19.9707363,435.5917189
w81112053,SP7_CHOJNICE,31.0433084,385.3271816,19.9707363,436.3412263
w82620296,SP7_CHOJNICE,29.428074,387.1069571,19.9707363,436.5057673
w71340123,SP7_CHOJNICE,16.6600851,399.9856272,19.9707363,436.6164486
w616676339,SP7_CHOJNICE,21.0320866,398.1320425,19.9707363,439.1348654
w71269426,SP7_CHOJNICE,12.3884961,407.0476075,19.9707363,439.4068399
w813553762,SP7_CHOJNICE,18.5693359,401.0799977,19.9707363,439.6200698
w80997513,SP7_CHOJNICE,13.4590272,406.3785089,19.9707363,439.8082724
w813553753,SP7_CHOJNICE,18.0959297,401.7973793,19.9707363,439.8640452
w80997511,SP7_CHOJNICE,27.4041049,392.894483,19.9707363,440.2693242
w71239454,SP7_CHOJNICE,13.9193709,406.3802126,19.9707363,440.2703198
w71238061,SP7_CHOJNICE,27.5441712,392.9422328,19.9707363,440.4571403
w1047602069,SP7_CHOJNICE,17.8271887,402.9342629,19.9707363,440.7321878
w81112071,SP7_CHOJNICE,14.0187268,407.0881752,19.9707363,441.0776383
w71269633,SP7_CHOJNICE,26.1781903,395.6172501,19.9707363,441.7661767
w80997536,SP7_CHOJNICE,14.6933466,407.1116516,19.9707363,441.7757345
w80997537,SP7_CHOJNICE,12.3513562,409.8006776,19.9707363,442.12277
w71269634,SP7_CHOJNICE,13.5937833,408.8121138,19.9707363,442.3766334
w82608874,SP7_CHOJNICE,21.5523676,401.4112851,19.9707363,442.934389
w83556342,SP1_CHOJNICE,13.3246109,405.4345183,24.32211,443.0812391
w810172513,SP7_CHOJNICE,14.3584282,408.9205146,19.9707363,443.2496791
w81001687,SP7_CHOJNICE,13.5952668,409.867014,19.9707363,443.4330171
w69610065,SP7_CHOJNICE,13.2233772,410.7261255,19.9707363,443.920239
w80997523,SP7_CHOJNICE,26.5241413,397.4839859,19.9707363,443.9788635
w71269428,SP7_CHOJNICE,15.9860797,408.3108443,19.9707363,444.2676603
w69611268,SP7_CHOJNICE,38.9839035,385.3960121,19.9707363,444.3506519
w71269635,SP7_CHOJNICE,17.4054283,407.2967026,19.9707363,444.6728672
w81001686,SP7_CHOJNICE,18.4916133,406.5795383,19.9707363,445.0418879
w71340112,SP7_CHOJNICE,17.0582044,408.2816722,19.9707363,445.3106129
w813553752,SP7_CHOJNICE,18.0010644,407.4509225,19.9707363,445.4227231
w813553761,SP7_CHOJNICE,18.6691737,406.7870098,19.9707363,445.4269198
w82608035,SP7_CHOJNICE,16.5549925,409.5122263,19.9707363,446.0379551
w71269429,SP7_CHOJNICE,28.1683797,397.9019177,19.9707363,446.0410337
w66875087,SP1_CHOJNICE,10.8764865,411.2984703,24.32211,446.4970668
w71238065,SP7_CHOJNICE,13.9578678,412.8031107,19.9707363,446.7317147
w83623989,SP1_CHOJNICE,11.48583,411.3409676,24.32211,447.1489076
w66878341,SP1_CHOJNICE,23.5409011,399.3901261,24.32211,447.2531372
w616676313,SP7_CHOJNICE,24.5320057,403.5075549,19.9707363,448.0102969
w80997530,SP7_CHOJNICE,26.5547133,401.4919907,19.9707363,448.0174403
w82608886,SP7_CHOJNICE,19.3595928,408.8453514,19.9707363,448.1756805
w71238723,SP7_CHOJNICE,18.5002466,409.7475175,19.9707363,448.2185003
w69611279,SP7_CHOJNICE,17.2428064,412.1255216,19.9707363,449.3390642
w69368409,SP7_CHOJNICE,13.2832298,416.1565533,19.9707363,449.4105194
w69422551,SP7_CHOJNICE,22.7274427,406.7871168,19.9707363,449.4852958
w810172514,SP7_CHOJNICE,21.0666267,408.6397373,19.9707363,449.6771002
w81001698,SP7_CHOJNICE,26.8531636,403.8389865,19.9707363,450.6628863
w813553751,SP7_CHOJNICE,17.9042237,413.1336044,19.9707363,451.0085644
w82608867,SP7_CHOJNICE,14.4939432,416.8073006,19.9707363,451.2719801
w813553760,SP7_CHOJNICE,18.7679121,412.6184682,19.9707363,451.3571165
w81001699,SP7_CHOJNICE,24.085919,407.7617164,19.9707363,451.8183718
w82608022,SP7_CHOJNICE,35.8566522,396.6676999,19.9707363,452.4950884
w80997525,SP7_CHOJNICE,31.3362135,401.4648634,19.9707363,452.7718132
w69422556,SP7_CHOJNICE,26.3136025,406.8091247,19.9707363,453.0934635
w1127585516,SP7_CHOJNICE,32.0526121,401.2287861,19.9707363,453.2521345
w71238069,SP7_CHOJNICE,15.2424997,418.0863857,19.9707363,453.2996217
w71340117,SP7_CHOJNICE,12.5477411,422.0954298,19.9707363,454.6139072
w66875099,SP1_CHOJNICE,12.6524026,417.6755164,24.32211,454.6500289
w66989779,SP7_CHOJNICE,16.1637055,419.0336778,19.9707363,455.1681196
w82608026,SP7_CHOJNICE,34.3421524,400.8837937,19.9707363,455.1966824
w71269431,SP7_CHOJNICE,29.5286613,406.0512532,19.9707363,455.5506508
w69422549,SP7_CHOJNICE,16.4814295,419.1737725,19.9707363,455.6259382
w69611339,SP7_CHOJNICE,16.1549782,420.1268691,19.9707363,456.2525836
w810172515,SP7_CHOJNICE,24.2666176,412.0173581,19.9707363,456.254712
w66723513,SP1_CHOJNICE,10.1414825,422.2093798,24.32211,456.6729723
w82620272,SP7_CHOJNICE,16.2418391,420.8742043,19.9707363,457.0867797
w81112075,SP7_CHOJNICE,31.1985229,406.159977,19.9707363,457.3292361
w616676346,SP7_CHOJNICE,26.0147375,411.6453654,19.9707363,457.6308392
w82620234,SP7_CHOJNICE,15.8650267,422.2501894,19.9707363,458.0859523
w66875094,SP1_CHOJNICE,32.0180729,401.8285442,24.32211,458.168727
w71269622,SP7_CHOJNICE,31.7581857,406.5647667,19.9707363,458.2936887
w82608885,SP7_CHOJNICE,14.9150807,423.4405417,19.9707363,458.3263587
w69610061,SP7_CHOJNICE,11.4994872,427.8647721,19.9707363,459.3349956
w69611291,SP7_CHOJNICE,32.5388561,407.0113215,19.9707363,459.5209139
w71238055,SP7_CHOJNICE,31.018168,409.5637905,19.9707363,460.5526948
w908543144,SP7_CHOJNICE,37.5247341,403.4026318,19.9707363,460.8981022
w105617703,SP7_CHOJNICE,15.7184814,425.2377855,19.9707363,460.9270032
w1215889202,SP7_CHOJNICE,28.4614639,412.6352245,19.9707363,461.0674246
w1127585517,SP7_CHOJNICE,31.9755962,409.3210012,19.9707363,461.2673337
w71239453,SP7_CHOJNICE,13.6597342,427.6761089,19.9707363,461.3065793
w69610067,SP7_CHOJNICE,13.5096743,427.8818538,19.9707363,461.3622643
w66989771,SP7_CHOJNICE,18.4305021,423.2211001,19.9707363,461.6223385
w80997517,SP7_CHOJNICE,12.7519826,429.8283415,19.9707363,462.5510604
w71238068,SP7_CHOJNICE,30.7544982,411.8524684,19.9707363,462.5777028
w80997520,SP7_CHOJNICE,14.7951158,428.0163916,19.9707363,462.7822437
w810172516,SP7_CHOJNICE,24.1695314,418.6792508,19.9707363,462.8195185
w81001704,SP7_CHOJNICE,13.5384001,430.0438182,19.9707363,463.5529546
w71340118,SP7_CHOJNICE,16.6362556,426.9944652,19.9707363,463.601457
w66878330,SP1_CHOJNICE,18.1876469,421.8274658,24.32211,464.3372227
w80997533,SP7_CHOJNICE,29.0283658,416.0261535,19.9707363,465.0252555
w66723503,SP1_CHOJNICE,20.8407594,419.9525942,24.32211,465.1154636
w82608045,SP7_CHOJNICE,16.4024376,429.1930291,19.9707363,465.566203
w82608878,SP7_CHOJNICE,29.1504566,416.6608769,19.9707363,465.7820698
w71269639,SP7_CHOJNICE,48.8204036,397.4956588,19.9707363,466.2867986
w69368400,SP7_CHOJNICE,12.4114424,434.433227,19.9707363,466.8154056
w616676333,SP7_CHOJNICE,23.227964,424.1474306,19.9707363,467.3461308
w1173514596,SP7_CHOJNICE,25.1774219,422.7841475,19.9707363,467.9323057
w71269626,SP7_CHOJNICE,34.9893145,413.3957121,19.9707363,468.3557629
w71238084,SP7_CHOJNICE,12.7430717,435.8400427,19.9707363,468.5538507
w81112056,SP7_CHOJNICE,15.1676032,433.6874961,19.9707363,468.8258356
w82608879,SP7_CHOJNICE,27.3604983,421.7557667,19.9707363,469.0870012
w616676316,SP7_CHOJNICE,25.6690382,423.7767839,19.9707363,469.4165584
w810172517,SP7_CHOJNICE,24.0887153,425.3845976,19.9707363,469.4440492
w69611296,SP7_CHOJNICE,30.1128456,419.3943176,19.9707363,469.4778995
w69368384,SP7_CHOJNICE,28.752603,421.3192615,19.9707363,470.0426007
w81001657,SP7_CHOJNICE,26.3123578,423.8092306,19.9707363,470.0923247
w80997524,SP7_CHOJNICE,29.0065993,421.1459751,19.9707363,470.1233106
w68092161,SP7_CHOJNICE,16.010216,434.1637876,19.9707363,470.1447399
w82608014,SP7_CHOJNICE,16.3902724,434.0564516,19.9707363,470.4174603
w69623598,SP7_CHOJNICE,14.1615121,436.4699979,19.9707363,470.6022463
w71269425,SP7_CHOJNICE,14.6237005,437.0981771,19.9707363,471.6926139
w80997529,SP7_CHOJNICE,24.0850179,428.242715,19.9707363,472.2984691
w69611341,SP7_CHOJNICE,16.7796015,436.1922254,19.9707363,472.9425632
w69610064,SP7_CHOJNICE,12.1373706,441.0658163,19.9707363,473.1739232
w616676318,SP7_CHOJNICE,22.43713,430.7807793,19.9707363,473.1886456
w71238064,SP7_CHOJNICE,15.8368015,437.5212727,19.9707363,473.3288106
w1127585515,SP7_CHOJNICE,15.2474882,438.2660178,19.9707363,473.4842423
w82620300,SP7_CHOJNICE,30.5851547,423.1346716,19.9707363,473.6905626
w82620266,SP7_CHOJNICE,32.1274687,422.5002757,19.9707363,474.5984807
w680874975,SP7_CHOJNICE,15.5477537,439.1904911,19.9707363,474.708981
w69422552,SP7_CHOJNICE,16.0972213,439.0188096,19.9707363,475.0867672
w1127585518,SP7_CHOJNICE,14.753691,441.3458269,19.9707363,476.0702542
w159569910,SP7_CHOJNICE,31.1738446,425.9361736,19.9707363,477.0807545
w69368386,SP7_CHOJNICE,19.0742087,438.4558134,19.9707363,477.5007583
w66878333,SP1_CHOJNICE,15.7351206,437.7719733,24.32211,477.8292039
w69368388,SP7_CHOJNICE,28.5405415,429.3660523,19.9707363,477.8773301
w81112045,SP7_CHOJNICE,15.46521,442.7412635,19.9707363,478.1772098
w815081587,SP7_CHOJNICE,14.5017703,444.7426272,19.9707363,479.2151338
w71238088,SP7_CHOJNICE,30.7908077,428.513404,19.9707363,479.274948
w69611283,SP7_CHOJNICE,16.9528229,442.5743026,19.9707363,479.4978618
w82608015,SP7_CHOJNICE,31.2158773,428.6110038,19.9707363,479.7976174
w80997539,SP7_CHOJNICE,17.1015185,443.1225552,19.9707363,480.1948099
w80997535,SP7_CHOJNICE,14.1977371,446.1329396,19.9707363,480.3014129
w82608890,SP7_CHOJNICE,30.3308934,430.1268244,19.9707363,480.4284541
w82608871,SP7_CHOJNICE,24.3185017,436.3033932,19.9707363,480.5926312
w69610066,SP7_CHOJNICE,14.4504469,446.5912356,19.9707363,481.0124187
w82608888,SP7_CHOJNICE,17.6483698,443.7496694,19.9707363,481.3687755
w71239457,SP7_CHOJNICE,14.7807876,446.8135274,19.9707363,481.5650513
w814770546,SP7_CHOJNICE,13.5222426,449.536693,19.9707363,483.0296719
w814770550,SP7_CHOJNICE,39.9377858,423.1316781,19.9707363,483.0402002
w71238063,SP7_CHOJNICE,32.4807589,431.8701671,19.9707363,484.3216623
w66989781,SP7_CHOJNICE,24.1585927,440.4920976,19.9707363,484.6214266
w71269636,SP7_CHOJNICE,16.5723606,448.2741495,19.9707363,484.8172464
w66989778,SP7_CHOJNICE,11.2043923,453.8123679,19.9707363,484.9874965
w82608020,SP7_CHOJNICE,31.1695849,434.1517617,19.9707363,485.2920828
w814770547,SP7_CHOJNICE,47.8272143,418.9773934,19.9707363,486.775344
w71238075,SP7_CHOJNICE,12.8304797,454.3064843,19.9707363,487.1077003
w69611327,SP7_CHOJNICE,33.1623595,434.0322512,19.9707363,487.165347
w68092154,SP7_CHOJNICE,15.1853255,452.0348315,19.9707363,487.1908933
w71269627,SP7_CHOJNICE,25.4383898,441.8480453,19.9707363,487.2571713
w82608875,SP7_CHOJNICE,17.4828223,449.9014027,19.9707363,487.3549612
w66894682,SP7_CHOJNICE,17.7073268,449.7130613,19.9707363,487.3911244
w71340115,SP7_CHOJNICE,15.8925432,451.65025,19.9707363,487.5135295
w69368412,SP7_CHOJNICE,13.1332401,455.9427976,19.9707363,489.046774
w814770539,SP7_CHOJNICE,30.5594581,439.007762,19.9707363,489.5379564
w83556335,SP1_CHOJNICE,10.7995942,455.3206577,24.32211,490.4423619
w71340111,SP7_CHOJNICE,28.7044781,442.6230237,19.9707363,491.298238
w66894676,SP7_CHOJNICE,29.5857302,441.8106495,19.9707363,491.3671159
w616676320,SP7_CHOJNICE,17.1527527,454.3674312,19.9707363,491.4909202
w80997540,SP7_CHOJNICE,17.0535322,455.0343152,19.9707363,492.0585838
w82608017,SP7_CHOJNICE,13.1563226,459.4300505,19.9707363,492.5571094
w66875123,SP7_CHOJNICE,38.6955242,434.0646626,19.9707363,492.730923
w83623957,SP1_CHOJNICE,17.4570682,451.0593809,24.32211,492.8385592
w69368393,SP7_CHOJNICE,21.4357702,451.4470343,19.9707363,492.8535408
w69611274,SP7_CHOJNICE,30.9430173,441.9910949,19.9707363,492.9048485
w68092163,SP7_CHOJNICE,26.8891564,446.1592642,19.9707363,493.0191569
w71340116,SP7_CHOJNICE,27.7550314,445.3408419,19.9707363,493.0666095
w69420752,SP1_CHOJNICE,11.8075978,457.7318748,24.32211,493.8615825
w66898825,SP7_CHOJNICE,16.8923796,457.8801002,19.9707363,494.743216
w71238083,SP7_CHOJNICE,25.7626552,449.0854497,19.9707363,494.8188412
w616676342,SP7_CHOJNICE,23.3519265,451.9938114,19.9707363,495.3164742
w83623993,SP1_CHOJNICE,11.9054934,460.1028721,24.32211,496.3304755
w69610069,SP7_CHOJNICE,15.5154327,461.3047217,19.9707363,496.7908906
w66989773,SP7_CHOJNICE,14.7697287,462.2089236,19.9707363,496.9493885
w69368416,SP7_CHOJNICE,27.152333,450.2600165,19.9707363,497.3830858
w69368380,SP7_CHOJNICE,16.1940131,461.6932048,19.9707363,497.8579542
w616676349,SP7_CHOJNICE,22.3032154,455.8423035,19.9707363,498.1162551
w66898823,SP7_CHOJNICE,17.950218,460.605923,19.9707363,498.5268772
w69420762,SP1_CHOJNICE,14.3571102,459.8605115,24.32211,498.5397317
w66989776,SP7_CHOJNICE,26.8379307,452.1225875,19.9707363,498.9312545
w82608866,SP7_CHOJNICE,16.6798517,462.5255577,19.9707363,499.1761457
w82606855,SP7_CHOJNICE,14.0740636,465.9752855,19.9707363,500.0200854
w616405767,SP7_CHOJNICE,16.9967654,463.1536959,19.9707363,500.1211975
w82608892,SP7_CHOJNICE,17.035695,463.7984567,19.9707363,500.804888
w66894679,SP7_CHOJNICE,16.7114391,464.2615135,19.9707363,500.9436888
w69423811,SP1_CHOJNICE,16.5061664,460.6900416,24.32211,501.518318
w66898816,SP7_CHOJNICE,31.0028707,450.7093379,19.9707363,501.6829448
w69611294,SP7_CHOJNICE,16.5360112,465.5973224,19.9707363,502.1040698
w69368389,SP7_CHOJNICE,13.4497926,471.2766162,19.9707363,504.697145
w71238058,SP7_CHOJNICE,12.3845709,472.9308916,19.9707363,505.2861988
w82608889,SP7_CHOJNICE,30.6579413,454.7063637,19.9707363,505.3350413
w66989772,SP7_CHOJNICE,16.7970644,468.8664708,19.9707363,505.6342715
w616676327,SP7_CHOJNICE,16.6068881,469.3245115,19.9707363,505.9021359
w82608873,SP7_CHOJNICE,16.9578817,469.2751692,19.9707363,506.2037872
w680874983,SP7_CHOJNICE,42.647542,443.6387322,19.9707363,506.2570105
w82608857,SP7_CHOJNICE,30.6798103,458.2693516,19.9707363,508.9198982
w83556344,SP1_CHOJNICE,7.8620902,478.3705444,24.32211,510.5547447
w80997527,SP7_CHOJNICE,18.2338684,472.7811622,19.9707363,510.9857669
w68092156,SP7_CHOJNICE,13.7432479,477.7254301,19.9707363,511.4394143
w71340125,SP7_CHOJNICE,16.619374,474.9438526,19.9707363,511.5339629
w69420748,SP1_CHOJNICE,12.7805535,475.253458,24.32211,512.3561214
w83623894,SP1_CHOJNICE,10.2801111,478.5637699,24.32211,513.165991
w83623960,SP1_CHOJNICE,14.7831975,475.8834622,24.32211,514.9887696
w915151205,SP7_CHOJNICE,24.4883075,470.5798734,19.9707363,515.0389172
w82606866,SP7_CHOJNICE,13.8911486,481.2357732,19.9707363,515.0976581
w81109332,SP7_CHOJNICE,12.83463,483.0372669,19.9707363,515.8426332
w69611306,SP7_CHOJNICE,17.2044512,479.6146434,19.9707363,516.7898309
w978554357,SP7_CHOJNICE,15.4903101,481.5066742,19.9707363,516.9677206
w69623585,SP7_CHOJNICE,15.3431137,481.8007193,19.9707363,517.1145692
w978554361,SP7_CHOJNICE,15.6817264,481.813641,19.9707363,517.4661036
w810172512,SP7_CHOJNICE,19.6661991,477.8645169,19.9707363,517.5014523
w69420520,SP7_CHOJNICE,10.7808264,487.0651176,19.9707363,517.8166803
w616676335,SP7_CHOJNICE,18.8435693,479.6539481,19.9707363,518.4682537
w82607253,SP7_CHOJNICE,12.8693462,486.6713791,19.9707363,519.5114615
w82606858,SP7_CHOJNICE,14.4712268,485.7383593,19.9707363,520.1803224
w82608876,SP7_CHOJNICE,18.2065668,482.2433776,19.9707363,520.4206807
w71340114,SP7_CHOJNICE,30.3190525,470.4992176,19.9707363,520.7890064
w81109340,SP7_CHOJNICE,17.6638757,483.4557168,19.9707363,521.0903288
w71340126,SP7_CHOJNICE,16.5306581,484.6129492,19.9707363,521.1143436
w83556518,SP1_CHOJNICE,16.4596364,480.4785714,24.32211,521.2603177
w71238079,SP7_CHOJNICE,13.2939114,488.2125197,19.9707363,521.4771674
w69420755,SP1_CHOJNICE,12.0735247,485.25188,24.32211,521.6475147
w83623955,SP1_CHOJNICE,23.9087717,474.3061784,24.32211,522.5370601
w69611308,SP7_CHOJNICE,30.2644736,472.389385,19.9707363,522.6245948
w978554354,SP7_CHOJNICE,15.4914288,488.11965,19.9707363,523.5818151
w69368401,SP7_CHOJNICE,17.1679961,486.6212261,19.9707363,523.7599585
w616676355,SP7_CHOJNICE,23.7621966,480.1769314,19.9707363,523.9098642
w978554360,SP7_CHOJNICE,15.630486,488.3654321,19.9707363,523.9666543
w66989774,SP7_CHOJNICE,14.358284,489.909428,19.9707363,524.2384482
w69420741,SP1_CHOJNICE,17.5297701,483.0772155,24.32211,524.9290956
w83556521,SP1_CHOJNICE,21.1782866,480.5830378,24.32211,526.0834344
w814851590,SP7_CHOJNICE,13.2610382,493.113135,19.9707363,526.3449095
w71238725,SP7_CHOJNICE,22.6224001,483.8554923,19.9707363,526.4486287
w83623978,SP1_CHOJNICE,9.9177738,492.5790095,24.32211,526.8188933
w81109312,SP7_CHOJNICE,20.2395943,487.6169491,19.9707363,527.8272797
w1173514558,SP1_CHOJNICE,20.3193994,483.2659222,24.32211,527.9074315
w68092149,SP7_CHOJNICE,15.3125627,493.0896526,19.9707363,528.3729516
w82608861,SP7_CHOJNICE,50.0310725,458.4154611,19.9707363,528.4172699
w71269427,SP7_CHOJNICE,16.6337538,491.9152472,19.9707363,528.5197373
w69420754,SP1_CHOJNICE,10.8204758,493.8471292,24.32211,528.9897149
w83556517,SP1_CHOJNICE,20.8930181,484.6458557,24.32211,529.8609837
w978554356,SP7_CHOJNICE,15.5878159,494.5766187,19.9707363,530.1351709
w1173514578,SP7_CHOJNICE,39.6424028,470.6295675,19.9707363,530.2427066
w978554359,SP7_CHOJNICE,15.6070948,494.8526882,19.9707363,530.4305192
w616405775,SP7_CHOJNICE,16.6491802,493.9135512,19.9707363,530.5334676
w616676329,SP7_CHOJNICE,18.6656047,491.9388509,19.9707363,530.5751919
w83623904,SP1_CHOJNICE,12.6476542,493.7032018,24.32211,530.672966
w80997516,SP7_CHOJNICE,17.662672,493.6632718,19.9707363,531.29668
w66894667,SP7_CHOJNICE,17.188474,494.2725264,19.9707363,531.4317367
w80997528,SP7_CHOJNICE,32.1244806,481.1529376,19.9707363,533.2481545
w69611312,SP7_CHOJNICE,36.3150966,477.8214055,19.9707363,534.1072384
w66894674,SP7_CHOJNICE,16.6706978,498.2043237,19.9707363,534.8457577
w68092160,SP7_CHOJNICE,24.1194998,491.2487512,19.9707363,535.3389872
w81109333,SP7_CHOJNICE,14.2613094,501.8507881,19.9707363,536.0828339
w978554355,SP7_CHOJNICE,15.5800365,501.1014818,19.9707363,536.6522545
w978554358,SP7_CHOJNICE,15.5377229,501.3373931,19.9707363,536.8458524
w82606849,SP7_CHOJNICE,11.2687545,505.628564,19.9707363,536.8680548
w69611324,SP7_CHOJNICE,30.1662314,487.438211,19.9707363,537.5751787
w69420529,SP7_CHOJNICE,15.4754533,502.1758579,19.9707363,537.6220475
w81112044,SP7_CHOJNICE,25.7243046,492.2887432,19.9707363,537.9837841
w80997515,SP7_CHOJNICE,31.9946679,486.1913656,19.9707363,538.1567698
w80994281,SP7_CHOJNICE,13.6254141,504.8970092,19.9707363,538.4931595
w81109328,SP7_CHOJNICE,19.0954431,499.479892,19.9707363,538.5460714
w616676344,SP7_CHOJNICE,22.3930495,496.5497325,19.9707363,538.9135182
w616676325,SP7_CHOJNICE,19.0711654,500.2775182,19.9707363,539.3194199
w82606870,SP7_CHOJNICE,27.3250952,492.457563,19.9707363,539.7533945
w783143595,SP1_CHOJNICE,28.5685688,487.1034247,24.32211,539.9941034
w82607247,SP7_CHOJNICE,17.429408,503.6358308,19.9707363,541.0359751
w68092143,SP7_CHOJNICE,15.8767893,505.1930744,19.9707363,541.0406
w71340122,SP7_CHOJNICE,29.6772458,491.5278281,19.9707363,541.1758102
w71239458,SP7_CHOJNICE,18.0005063,503.5619732,19.9707363,541.5332157
w69623588,SP7_CHOJNICE,14.584286,507.1251742,19.9707363,541.6801964
w69368383,SP7_CHOJNICE,21.9681705,500.0065306,19.9707363,541.9454374
w82606869,SP7_CHOJNICE,14.6422915,507.5053657,19.9707363,542.1183934
w71341104,SP1_CHOJNICE,16.5443946,501.4199786,24.32211,542.2864831
w1173514589,SP7_CHOJNICE,24.9648906,497.3624427,19.9707363,542.2980696
w71239463,SP7_CHOJNICE,16.9075173,505.5618388,19.9707363,542.4400924
w69623593,SP7_CHOJNICE,12.9966228,509.6721622,19.9707363,542.6395212
w82607243,SP7_CHOJNICE,20.4186743,502.2597423,19.9707363,542.6491528
w69420757,SP1_CHOJNICE,12.8048735,505.5569202,24.32211,542.6839037
w68587008,SP7_CHOJNICE,12.9658257,510.4105613,19.9707363,543.3471233
w82608028,SP7_CHOJNICE,20.0375797,503.3895131,19.9707363,543.397829
w66989769,SP7_CHOJNICE,26.7382337,496.871808,19.9707363,543.580778
w71238078,SP7_CHOJNICE,20.3303348,503.6469205,19.9707363,543.9479916
w66989777,SP7_CHOJNICE,16.0657717,508.4296932,19.9707363,544.4662012
w82606865,SP7_CHOJNICE,27.3305225,497.270351,19.9707363,544.5716098
w616676358,SP7_CHOJNICE,22.4504259,502.6358892,19.9707363,545.0570514
w68092159,SP7_CHOJNICE,15.8935588,509.9066011,19.9707363,545.7708961
w81109319,SP7_CHOJNICE,19.3169633,507.5409809,19.9707363,546.8286804
w83556339,SP1_CHOJNICE,12.2455666,510.5050029,24.32211,547.0726795
w616676330,SP7_CHOJNICE,17.1794107,509.9924518,19.9707363,547.1425987
w915151204,SP7_CHOJNICE,21.9267617,505.380486,19.9707363,547.2779839
w69630902,SP7_CHOJNICE,18.5681165,509.2003186,19.9707363,547.7391713
w82606848,SP7_CHOJNICE,10.1648571,518.9982904,19.9707363,549.1338838
w82607256,SP7_CHOJNICE,19.9287819,509.4223134,19.9707363,549.3218316
w68092147,SP7_CHOJNICE,13.4459706,516.2191771,19.9707363,549.635884
w1173514542,SP7_CHOJNICE,25.0927438,504.8716488,19.9707363,549.9351289
w82608872,SP7_CHOJNICE,12.3324289,518.0927067,19.9707363,550.3958718
w71239462,SP7_CHOJNICE,18.8803511,512.7024953,19.9707363,551.5535827
w71340121,SP7_CHOJNICE,14.229768,518.9347572,19.9707363,553.1352614
w82606863,SP7_CHOJNICE,16.1858619,518.0844301,19.9707363,554.2410283
w80997526,SP7_CHOJNICE,21.9401241,512.3363795,19.9707363,554.2472398
w69420517,SP7_CHOJNICE,11.1916896,524.3635805,19.9707363,555.5260064
w71239455,SP7_CHOJNICE,18.7266372,516.9265633,19.9707363,555.6239368
w80994296,SP7_CHOJNICE,13.2969307,522.9026917,19.9707363,556.1703586
w978554362,SP7_CHOJNICE,17.2755433,519.4051837,19.9707363,556.6514633
w83623959,SP1_CHOJNICE,11.187497,521.9197703,24.32211,557.4293773
w69420750,SP1_CHOJNICE,12.9555825,520.205496,24.32211,557.4831885
